v0, k0, x, y, yaw, km, kf, sf
0.1,-2.20709,4.51329,3.95594,-1.60488,0.277177,-1.60536,9.46554
0.1,-2.20709,4.91848,4.0326,-1.59895,0.288627,-1.56611,9.86066
0.1,-2.20709,2.01621,4.58333,-1.61697,0.512254,-2.7931,8.60921
0.1,-2.20709,2.54686,4.47752,-1.59301,0.424696,-2.27604,8.6685
0.1,-2.20709,2.92359,4.47399,-1.57178,0.384015,-1.99634,8.83865
0.1,-2.20709,3.42093,4.48443,-1.60788,0.344034,-1.83329,9.11345
0.1,-2.20709,4.41269,4.51126,-1.61385,0.324343,-1.66406,9.85493
0.1,-2.20709,4.93928,4.49825,-1.64908,0.333561,-1.61562,10.3243
0.1,-2.20709,2.43744,4.94509,-1.52534,0.447826,-2.24015,9.0741
0.1,-2.20709,3.41214,5.02041,-1.53081,0.380284,-1.85606,9.64546
0.1,-2.20709,3.95169,4.98512,-1.62787,0.366798,-1.74795,10.0038
0.1,-2.20709,4.45028,5.01746,-1.59531,0.369014,-1.69351,10.4791
0.1,-2.20709,4.92185,5.04584,-1.57016,0.383425,-1.63944,10.9038
0.1,-2.20709,4.94864,2.54553,-0.788025,0.0864219,-0.927046,8.48896
0.1,-2.20709,4.96154,3.08888,-0.781702,0.142487,-1.04476,8.77386
0.1,-2.20709,3.95917,3.48199,-0.853137,0.166679,-1.19737,8.16941
0.1,-2.20709,4.44715,3.50341,-0.8604,0.172046,-1.15503,8.56554
0.1,-2.20709,5.0182,3.53066,-0.692721,0.175916,-1.06361,8.96816
0.1,-2.20709,2.46648,3.94724,-0.854646,0.335007,-1.72336,7.52138
0.1,-2.20709,3.00928,3.96079,-0.73655,0.258164,-1.38739,7.80554
0.1,-2.20709,3.41893,3.96241,-0.829291,0.234846,-1.35025,8.08419
0.1,-2.20709,4.44734,4.00556,-0.852123,0.226234,-1.2418,8.92832
0.1,-2.20709,4.92471,4.03938,-0.830586,0.232172,-1.17652,9.2811
0.1,-2.20709,1.50428,4.56622,-0.800814,0.601211,-2.90621,7.67456
0.1,-2.20709,2.04462,4.54449,-0.801582,0.459718,-2.0597,7.81093
0.1,-2.20709,2.56623,4.53417,-0.719532,0.362864,-1.68968,8.06949
0.1,-2.20709,2.99062,4.45371,-0.736142,0.309454,-1.47618,8.182
0.1,-2.20709,3.95212,4.48353,-0.856555,0.271978,-1.34445,8.88336
0.1,-2.20709,4.48112,4.48896,-0.857504,0.269136,-1.28072,9.27438
0.1,-2.20709,4.96017,4.5178,-0.827474,0.276998,-1.23209,9.67927
0.1,-2.20709,2.06248,5.04041,-0.733089,0.465781,-1.89298,8.38089
0.1,-2.20709,2.90728,4.97097,-0.779147,0.363141,-1.5941,8.71949
0.1,-2.20709,3.49734,5.01456,-0.814525,0.32689,-1.4545,9.05156
0.1,-2.20709,3.98386,5.05784,-0.862118,0.325771,-1.40466,9.51731
0.1,-2.20709,4.55105,5.06007,-0.814969,0.313478,-1.30676,9.77792
0.1,-2.20709,4.93097,5.0343,-0.831944,0.325312,-1.2867,10.1544
0.1,-2.20709,4.98205,3.06177,-0.0151404,0.0768733,-0.532176,8.47001
0.1,-2.20709,3.5129,3.41984,-0.00156225,0.0733834,-0.70443,7.50775
0.1,-2.20709,4.02741,3.5773,0.0519804,0.0894972,-0.655581,7.95373
0.1,-2.20709,4.42961,3.54371,-0.00593772,0.10871,-0.656044,8.31874
0.1,-2.20709,4.95536,3.58212,-0.016526,0.127134,-0.627285,8.70763
0.1,-2.20709,2.03545,4.07963,0.0446628,0.276708,-1.11604,7.01849
0.1,-2.20709,2.55895,4.0181,0.0373202,0.199526,-0.955724,7.2111
0.1,-2.20709,2.97103,3.97185,-0.0292887,0.167522,-0.887223,7.45383
0.1,-2.20709,3.44782,3.95914,-0.0589932,0.155246,-0.848,7.82712
0.1,-2.20709,3.94744,4.02471,-0.0173648,0.147449,-0.760754,8.16452
0.1,-2.20709,4.43343,4.06139,0.0278953,0.161183,-0.737936,8.61085
0.1,-2.20709,4.99585,4.03703,-0.0214845,0.181201,-0.740528,9.07704
0.1,-2.20709,2.03465,4.58867,-0.0106953,0.341639,-1.20516,7.42074
0.1,-2.20709,2.50676,4.53228,0.0532678,0.271963,-1.06455,7.6632
0.1,-2.20709,2.93031,4.52341,0.0307322,0.236205,-0.933011,7.90926
0.1,-2.20709,3.98344,4.54501,0.0523695,0.202854,-0.829491,8.58014
0.1,-2.20709,4.47935,4.54078,-0.0120431,0.215076,-0.838454,9.00472
0.1,-2.20709,4.92253,4.55647,0.0095416,0.231787,-0.817667,9.41816
0.1,-2.20709,1.56272,5.06904,-0.00812699,0.462071,-1.46887,7.73305
0.1,-2.20709,2.07286,4.99181,0.0444999,0.360958,-1.23082,7.82264
0.1,-2.20709,2.45714,5.03255,-0.0261184,0.333018,-1.19085,8.1406
0.1,-2.20709,2.99467,4.91077,-0.0138162,0.277557,-1.02343,8.2624
0.1,-2.20709,3.41722,4.98869,0.0255587,0.260677,-0.980349,8.58577
0.1,-2.20709,3.91749,5.03664,-0.0310806,0.260187,-0.946828,8.97232
0.1,-2.20709,4.41886,5.05379,-0.0107468,0.262321,-0.891028,9.35429
0.1,-2.20709,4.92391,5.05827,0.00516357,0.284996,-0.90211,9.89635
0.1,-2.20709,4.94105,3.0289,0.80265,0.0640714,-0.0802399,8.61989
0.1,-2.20709,3.40976,3.50283,0.805033,-0.000536586,-0.104199,7.38798
0.1,-2.20709,4.4971,3.57701,0.841238,0.0699612,-0.130011,8.38589
0.1,-2.20709,4.96118,3.58268,0.794735,0.11871,-0.201526,8.9259
0.1,-2.20709,2.08609,3.99366,0.78511,0.134334,-0.436689,6.85944
0.1,-2.20709,2.5594,3.93458,0.794233,0.0856969,-0.329619,7.1068
0.1,-2.20709,3.00845,4.0508,0.832575,0.131458,-0.308653,7.68782
0.1,-2.20709,3.44,3.94448,0.790377,0.0716589,-0.238554,7.72067
0.1,-2.20709,3.92392,4.04889,0.805289,0.0973917,-0.24585,8.18656
0.1,-2.20709,4.44042,4.05589,0.796762,0.126345,-0.259953,8.6623
0.1,-2.20709,4.95748,4.06315,0.788967,0.166618,-0.294354,9.20587
0.1,-2.20709,0.990352,4.42373,0.798014,0.405073,-0.865771,6.82718
0.1,-2.20709,1.55119,4.53972,0.783431,0.290492,-0.70213,7.0354
0.1,-2.20709,2.07587,4.4511,0.816503,0.212559,-0.557789,7.31307
0.1,-2.20709,2.46284,4.47854,0.823299,0.17648,-0.474703,7.54637
0.1,-2.20709,2.95671,4.48736,0.822249,0.144971,-0.385197,7.76681
0.1,-2.20709,3.45798,4.54144,0.781933,0.148979,-0.380302,8.16258
0.1,-2.20709,3.92717,4.56294,0.788958,0.158944,-0.360774,8.55241
0.1,-2.20709,4.44963,4.54731,0.785975,0.185115,-0.373605,9.05854
0.1,-2.20709,4.97091,4.57205,0.777091,0.229051,-0.41639,9.68987
0.1,-2.20709,1.04952,5.06218,0.835852,0.420375,-0.907859,7.52515
0.1,-2.20709,1.56742,4.99285,0.791709,0.334692,-0.814881,7.53898
0.1,-2.20709,2.06981,4.94456,0.8065,0.26534,-0.632292,7.71772
0.1,-2.20709,2.52012,4.95061,0.801925,0.232131,-0.574094,7.97012
0.1,-2.20709,2.94382,5.01741,0.780836,0.222454,-0.54916,8.31306
0.1,-2.20709,3.40269,5.01422,0.800952,0.208413,-0.480562,8.57328
0.1,-2.20709,3.94699,5.05474,0.775521,0.222558,-0.482063,9.05069
0.1,-2.20709,4.46274,5.08018,0.769953,0.248902,-0.489428,9.58656
0.1,-2.20709,4.95561,5.03877,0.775919,0.298382,-0.532916,10.332
0.1,-2.20709,3.45939,3.545,1.59158,0.00588809,0.354619,7.79826
0.1,-2.20709,4.98405,3.53328,1.57521,0.225695,0.00459099,10.0868
0.1,-2.20709,2.07246,4.02072,1.56442,0.0370957,0.193874,6.90015
0.1,-2.20709,3.43863,3.99131,1.57693,0.0822665,0.186817,8.20076
0.1,-2.20709,3.93883,3.98508,1.56937,0.119818,0.137923,8.70748
0.1,-2.20709,4.40589,3.97294,1.55642,0.173722,0.0532479,9.32442
0.1,-2.20709,1.05202,4.53406,1.54891,0.254621,-0.193043,6.95644
0.1,-2.20709,1.93517,4.50411,1.58413,0.141005,0.00901695,7.38907
0.1,-2.20709,2.58469,4.48511,1.5552,0.118952,0.0495453,7.79149
0.1,-2.20709,2.92377,4.50925,1.58619,0.124566,0.0659415,8.11492
0.1,-2.20709,3.45065,4.47653,1.57828,0.157405,0.025483,8.68764
0.1,-2.20709,3.92657,4.55455,1.58565,0.203427,-0.0340426,9.30983
0.1,-2.20709,4.41695,4.45425,1.59252,0.332,-0.23484,10.8854
0.1,-2.20709,1.44088,5.00517,1.57701,0.251801,-0.221383,7.70164
0.1,-2.20709,1.90896,5.0051,1.59326,0.21337,-0.145118,7.94435
0.1,-2.20709,2.40499,5.00847,1.59197,0.198809,-0.104885,8.27711
0.1,-2.20709,2.911,4.99369,1.59163,0.202531,-0.0948206,8.69849
0.1,-2.20709,3.42741,5.06099,1.57933,0.229526,-0.121086,9.26513
0.1,-2.20709,3.91637,5.02515,1.57918,0.318244,-0.255481,10.4249
0.1,-2.20709,2.40779,3.99928,2.36288,0.0724953,0.582704,7.87945
0.1,-2.20709,2.973,3.91864,2.40363,0.101349,0.524863,8.4127
0.1,-2.20709,3.42349,3.98851,2.36207,0.246369,0.232734,9.84028
0.1,-2.20709,2.99178,4.44312,2.36872,0.293621,0.107057,10.0203
0.1,-2.20709,1.43864,4.94212,2.36572,0.248711,0.149794,8.49867
0.1,-2.20709,3.43344,3.53924,3.13994,0.300106,-2.51609,9.66008
0.1,-1.70709,-0.52818,-0.935919,-3.11547,-1.17309,-0.683535,1.49799
0.1,-1.70709,-4.54667,4.97786,-3.07784,0.319389,-2.41935,11.8067
0.1,-1.70709,-3.55341,4.99226,-3.10388,0.10623,-5.46403,13.3482
0.1,-1.70709,-3.03427,3.4704,-2.43751,0.123343,-2.39621,9.32313
0.1,-1.70709,-3.54218,3.97541,-2.3942,0.194083,-2.29261,9.92962
0.1,-1.70709,-2.53659,3.96272,-2.44042,0.121183,-2.18812,9.50994
0.1,-1.70709,-4.45954,4.96321,-2.30702,0.326263,-2.18419,11.5299
0.1,-1.70709,-3.57215,4.02862,-1.60836,0.189685,-2.05586,9.51028
0.1,-1.70709,-2.57765,4.05489,-1.54882,0.112313,-1.94931,9.0598
0.1,-1.70709,-4.06808,4.50095,-1.52165,0.260727,-2.08561,10.3444
0.1,-1.70709,-2.97331,4.57716,-1.58374,0.175988,-1.92195,9.63839
0.1,-1.70709,-4.02851,4.94913,-1.62422,0.275267,-2.01649,10.6834
0.1,-1.70709,-3.58003,5.01495,-1.59974,0.24463,-1.95559,10.4013
0.1,-1.70709,-2.02194,5.02744,-1.53236,0.14202,-1.79526,9.74436
0.1,-1.70709,-3.08361,3.51014,-0.736198,0.0811692,-1.79246,8.19445
0.1,-1.70709,-3.50916,3.95891,-0.81624,0.152507,-1.81557,8.86009
0.1,-1.70709,-2.5366,4.02271,-0.703865,0.0685711,-1.64411,8.38072
0.1,-1.70709,-4.0579,4.43503,-0.822809,0.220786,-1.78787,9.53534
0.1,-1.70709,-3.05887,4.49874,-0.729301,0.133742,-1.66188,8.96607
0.1,-1.70709,-4.53627,4.95248,-0.814598,0.283834,-1.78913,10.338
0.1,-1.70709,-4.05241,4.99956,-0.726732,0.244689,-1.74564,9.98334
0.1,-1.70709,-3.59195,4.9872,-0.768844,0.210106,-1.68428,9.69009
0.1,-1.70709,-2.05253,4.96953,-0.739944,0.106673,-1.53807,9.12071
0.1,-1.70709,-3.04932,3.51164,0.0572793,0.0337984,-1.40582,7.64006
0.1,-1.70709,-3.49372,3.93657,-0.0476901,0.102955,-1.43733,8.17765
0.1,-1.70709,-2.49402,3.98241,-0.0474215,0.0135629,-1.28047,7.75725
0.1,-1.70709,-4.02496,4.47182,0.0358957,0.17621,-1.43545,8.90749
0.1,-1.70709,-3.05779,4.47516,0.0310393,0.0921098,-1.33491,8.3787
0.1,-1.70709,-4.49967,4.91689,-0.0212252,0.236128,-1.47018,9.55543
0.1,-1.70709,-4.00724,4.94136,0.00372957,0.200296,-1.46695,9.3264
0.1,-1.70709,-3.45276,4.95133,-0.0485347,0.157437,-1.37451,8.99652
0.1,-1.70709,-2.02189,4.94733,0.0272423,0.0499785,-1.14713,8.43902
0.1,-1.70709,-1.99613,2.96424,0.77453,-0.209422,-0.726932,6.17927
0.1,-1.70709,-3.03523,3.43436,0.815281,-0.0389552,-0.928049,6.99822
0.1,-1.70709,-3.47746,4.00828,0.709717,0.0521259,-1.03003,7.71675
0.1,-1.70709,-2.48668,3.97162,0.774738,-0.0446962,-0.83467,7.30272
0.1,-1.70709,-4.01591,4.4341,0.802165,0.122293,-1.05318,8.30645
0.1,-1.70709,-2.99563,4.50013,0.759849,0.0371742,-0.899074,7.8793
0.1,-1.70709,-1.99965,4.49315,0.77894,-0.0503442,-0.688658,7.51869
0.1,-1.70709,-4.49188,4.96133,0.781556,0.18804,-1.06855,8.96894
0.1,-1.70709,-4.03659,4.92455,0.821303,0.147592,-1.00712,8.68035
0.1,-1.70709,-3.45979,4.99637,0.701319,0.111344,-0.983534,8.50732
0.1,-1.70709,-2.0322,4.93917,0.786754,-0.00622694,-0.702995,7.93871
0.1,-1.70709,-3.48902,3.95079,1.55998,-0.0016,-0.474669,7.31445
0.1,-1.70709,-2.51029,3.95114,1.58536,-0.106733,-0.236452,6.89874
0.1,-1.70709,-4.01793,4.41716,1.60761,0.0835719,-0.569947,8.00813
0.1,-1.70709,-3.00387,4.47798,1.57331,-0.0110252,-0.368415,7.53768
0.1,-1.70709,-4.57623,4.96217,1.54583,0.16413,-0.687924,8.77868
0.1,-1.70709,-4.05443,4.9433,1.54753,0.118505,-0.594316,8.48221
0.1,-1.70709,-3.49319,4.97805,1.55915,0.0735206,-0.493288,8.21638
0.1,-1.70709,-1.95227,4.95614,1.56894,-0.0429794,-0.206183,7.7585
0.1,-1.70709,-3.44154,3.92305,2.35544,-0.0272172,0.0634472,7.23726
0.1,-1.70709,-2.50963,3.965,2.36877,-0.120025,0.314116,6.9267
0.1,-1.70709,-4.05903,4.44245,2.34643,0.0803825,-0.114263,8.10078
0.1,-1.70709,-2.99857,4.43078,2.42079,-0.0272733,0.166829,7.53452
0.1,-1.70709,-4.58711,4.98906,2.35121,0.160332,-0.244686,8.8988
0.1,-1.70709,-4.04973,5.00261,2.35738,0.117642,-0.145805,8.60429
0.1,-1.70709,-3.49902,4.95655,2.36753,0.0683633,-0.027743,8.29475
0.1,-1.70709,-2.01784,4.91321,2.37203,-0.0470074,0.280635,7.82489
0.1,-1.20709,-4.53002,-5.00524,-3.05211,0.159863,-0.672096,7.51634
0.1,-1.20709,-4.00823,-4.98458,-3.08263,0.149346,-0.685673,7.13439
0.1,-1.20709,-2.94485,-4.95674,-3.10753,0.151164,-0.936414,6.57737
0.1,-1.20709,-1.46626,-4.94337,-3.09526,0.19765,-1.32102,5.81794
0.1,-1.20709,-1.02006,-5.00223,-3.04655,0.233558,-1.53405,5.61691
0.1,-1.20709,-0.468821,-4.98665,-3.06376,0.306184,-2.30365,5.57682
0.1,-1.20709,-3.42152,-4.54689,-3.11579,0.0981857,-0.746149,6.42514
0.1,-1.20709,-2.47597,-4.49433,-3.12407,0.0886196,-0.866781,5.7876
0.1,-1.20709,-1.47655,-4.41026,-3.13053,0.126026,-1.28306,5.25953
0.1,-1.20709,-3.50938,-3.95585,-3.1333,0.0322688,-0.593271,6.08849
0.1,-1.20709,-2.98778,-3.9387,-3.11439,0.0238199,-0.670167,5.75983
0.1,-1.20709,-1.97749,-3.96943,-3.0685,0.0301771,-1.01625,5.15874
0.1,-1.20709,-1.47522,-3.98549,-3.07666,0.0625574,-1.12889,4.90419
0.1,-1.20709,-1.03432,-4.00042,-3.05138,0.106814,-1.49061,4.63977
0.1,-1.20709,-3.02955,-3.52653,-3.06686,-0.0441794,-0.542281,5.43654
0.1,-1.20709,-1.54596,-3.45506,-3.11364,-0.0494055,-0.93185,4.45657
0.1,-1.20709,-2.07331,-2.98642,-3.13396,-0.178214,-0.524361,4.42482
0.1,-1.20709,-1.48738,-2.99638,-3.10652,-0.169492,-0.815921,3.99998
0.1,-1.20709,-0.982703,-2.94481,-3.11075,-0.127933,-1.23877,3.79303
0.1,-1.20709,-1.96808,-2.50082,-3.10788,-0.286075,-0.405439,4.08003
0.1,-1.20709,-1.55993,-2.50766,-3.09261,-0.30499,-0.618258,3.73414
0.1,-1.20709,-0.53989,-2.44721,-3.09436,-0.224907,-1.97694,3.0796
0.1,-1.20709,-0.52938,-1.45959,-3.09686,-0.856704,-0.868261,2.10603
0.1,-1.20709,-4.43732,-4.96472,-2.33995,0.14855,-0.234884,7.51294
0.1,-1.20709,-3.95382,-4.96226,-2.34225,0.134738,-0.244463,7.08063
0.1,-1.20709,-3.4262,-5.06379,-2.35935,0.134896,-0.306468,6.75191
0.1,-1.20709,-2.95793,-4.96094,-2.33809,0.124334,-0.325349,6.37337
0.1,-1.20709,-2.43076,-4.9647,-2.37094,0.125886,-0.411473,6.0233
0.1,-1.20709,-1.90903,-4.99995,-2.37286,0.141815,-0.522466,5.80488
0.1,-1.20709,-1.45115,-4.95325,-2.36467,0.158217,-0.616493,5.58665
0.1,-1.20709,-0.974621,-4.94841,-2.36862,0.201124,-0.82174,5.49451
0.1,-1.20709,-0.50841,-5.0345,-2.4079,0.255425,-1.01991,5.37963
0.1,-1.20709,0.481241,-5.04661,-2.27179,0.424731,-1.85284,5.40888
0.1,-1.20709,-3.99043,-4.58205,-2.35267,0.0891713,-0.14007,6.77184
0.1,-1.20709,-3.47614,-4.5862,-2.34538,0.0822327,-0.175256,6.41117
0.1,-1.20709,-3.0359,-4.58805,-2.37038,0.0740406,-0.2276,6.07153
0.1,-1.20709,-2.4467,-4.56801,-2.33369,0.0732722,-0.286563,5.70847
0.1,-1.20709,-1.96419,-4.51653,-2.31061,0.0911264,-0.418908,5.47964
0.1,-1.20709,-1.4466,-4.5257,-2.34229,0.0977333,-0.525493,5.17439
0.1,-1.20709,-1.00376,-4.4447,-2.36821,0.134108,-0.703351,4.99194
0.1,-1.20709,-0.540759,-4.48709,-2.35659,0.198021,-0.915862,4.8417
0.1,-1.20709,0.498315,-4.53848,-2.26872,0.45162,-2.67962,4.78907
0.1,-1.20709,-3.54162,-4.02195,-2.33897,0.0177008,-0.01333,6.07646
0.1,-1.20709,-3.05376,-3.99895,-2.34844,-0.000518033,-0.0433797,5.66557
0.1,-1.20709,-2.48436,-3.90368,-2.35681,-0.0188008,-0.0943009,5.23291
0.1,-1.20709,-1.97676,-3.91771,-2.35696,-0.0179893,-0.194618,4.8997
0.1,-1.20709,-1.51984,-4.03045,-2.36454,0.00749482,-0.349265,4.68857
0.1,-1.20709,-1.02088,-4.0078,-2.36756,0.0530226,-0.580434,4.52881
0.1,-1.20709,-0.585487,-3.98218,-2.38621,0.12328,-0.815969,4.34063
0.1,-1.20709,-2.97876,-3.44912,-2.35472,-0.07387,0.111878,5.31272
0.1,-1.20709,-2.44919,-3.47547,-2.32252,-0.0734745,0.0687071,5.00968
0.1,-1.20709,-1.98864,-3.48672,-2.34094,-0.0844245,-0.0307601,4.66016
0.1,-1.20709,-1.48756,-3.47474,-2.34777,-0.0945391,-0.15721,4.25521
0.1,-1.20709,-0.967538,-3.49951,-2.34522,-0.0538297,-0.386801,4.01155
0.1,-1.20709,-0.551892,-3.48602,-2.38459,0.0256527,-0.681916,3.83052
0.1,-1.20709,-2.49659,-3.02973,-2.33515,-0.173232,0.304562,4.69187
0.1,-1.20709,-1.91865,-2.98764,-2.38285,-0.206699,0.194423,4.20637
0.1,-1.20709,-1.47542,-2.97558,-2.35876,-0.216024,0.0764332,3.85829
0.1,-1.20709,-0.934204,-2.9728,-2.31119,-0.179196,-0.156986,3.64598
0.1,-1.20709,-0.47855,-3.00178,-2.3489,-0.0948431,-0.561412,3.42685
0.1,-1.20709,-1.50618,-2.51558,-2.32252,-0.359863,0.423776,3.52054
0.1,-1.20709,-0.995239,-2.45514,-2.34002,-0.370628,0.195025,3.13802
0.1,-1.20709,-0.453982,-2.50307,-2.28753,-0.289527,-0.238448,2.96078
0.1,-1.20709,-0.553465,-1.93093,-2.35968,-0.484057,0.928833,2.46226
0.1,-1.20709,-4.44306,-5.07162,-1.5423,0.168103,0.185993,7.97325
0.1,-1.20709,-3.96095,-5.08061,-1.5426,0.15353,0.205102,7.49192
0.1,-1.20709,-3.47657,-5.04041,-1.55371,0.14583,0.208496,7.08323
0.1,-1.20709,-2.94914,-5.06329,-1.54207,0.138702,0.201247,6.66546
0.1,-1.20709,-2.43614,-4.95669,-1.57228,0.125755,0.181722,6.21221
0.1,-1.20709,-1.92024,-4.94819,-1.56793,0.13824,0.120028,5.93399
0.1,-1.20709,-1.41764,-4.96343,-1.5707,0.149937,0.0368965,5.63941
0.1,-1.20709,-0.961052,-4.98312,-1.58114,0.174257,-0.0782433,5.46065
0.1,-1.20709,-0.45891,-4.94796,-1.54805,0.212422,-0.203422,5.322
0.1,-1.20709,0.535135,-4.96844,-1.58316,0.363118,-0.643177,5.33993
0.1,-1.20709,1.05807,-4.99786,-1.61611,0.460631,-0.944514,5.43952
0.1,-1.20709,1.54499,-4.96313,-1.61992,0.561145,-1.49913,5.66329
0.1,-1.20709,-3.93398,-4.51436,-1.54619,0.102801,0.351296,7.09915
0.1,-1.20709,-3.41689,-4.50695,-1.53976,0.087622,0.381423,6.6244
0.1,-1.20709,-2.917,-4.52478,-1.5265,0.0778332,0.387311,6.21313
0.1,-1.20709,-2.44516,-4.56611,-1.52083,0.0700435,0.350747,5.85817
0.1,-1.20709,-1.93875,-4.50184,-1.55176,0.0740961,0.303818,5.50038
0.1,-1.20709,-1.46482,-4.46341,-1.6372,0.091034,0.206436,5.21507
0.1,-1.20709,-0.928984,-4.51896,-1.55807,0.11242,0.079546,4.9884
0.1,-1.20709,-0.498317,-4.41404,-1.59076,0.149664,-0.0875071,4.79274
0.1,-1.20709,0.443007,-4.55247,-1.62682,0.348797,-0.643629,4.84497
0.1,-1.20709,0.941146,-4.54206,-1.55577,0.477605,-0.940288,4.88487
0.1,-1.20709,1.47827,-4.52772,-1.50193,0.637618,-1.85627,5.07575
0.1,-1.20709,-3.49355,-3.9808,-1.57471,0.0211972,0.538607,6.25375
0.1,-1.20709,-2.95445,-3.9406,-1.50594,-0.000570774,0.615223,5.79152
0.1,-1.20709,-2.46357,-3.9672,-1.54657,-0.00930551,0.576214,5.40173
0.1,-1.20709,-1.9515,-3.92889,-1.53602,-0.0225418,0.559514,4.9813
0.1,-1.20709,-1.48413,-3.99108,-1.54691,0.00290462,0.445802,4.77248
0.1,-1.20709,-0.954466,-4.01418,-1.55093,0.0330422,0.288304,4.53014
0.1,-1.20709,-0.519687,-3.93315,-1.62099,0.0890289,0.0668586,4.36592
0.1,-1.20709,0.411406,-4.03376,-1.59641,0.329803,-0.52637,4.24719
0.1,-1.20709,0.937306,-4.0413,-1.50627,0.56034,-1.37081,4.36928
0.1,-1.20709,1.46246,-4.07987,-1.59049,0.756189,-5.67184,4.50173
0.1,-1.20709,-2.96767,-3.56226,-1.5092,-0.0611593,0.783371,5.52306
0.1,-1.20709,-2.48611,-3.49997,-1.55449,-0.0850271,0.767813,5.10989
0.1,-1.20709,-1.9591,-3.42846,-1.59027,-0.10541,0.751728,4.64104
0.1,-1.20709,-1.45269,-3.45217,-1.5311,-0.113852,0.725637,4.2509
0.1,-1.20709,-0.924507,-3.50822,-1.51068,-0.0772521,0.570799,4.00041
0.1,-1.20709,-0.426294,-3.54326,-1.52437,-0.00790585,0.303524,3.82985
0.1,-1.20709,0.405927,-3.49556,-1.58,0.322931,-0.490534,3.73391
0.1,-1.20709,-1.97299,-2.95481,-1.56324,-0.21431,1.11999,4.27742
0.1,-1.20709,-1.43849,-2.9787,-1.55472,-0.204308,1.37215,3.86164
0.1,-1.20709,-0.922725,-2.97864,-1.51599,-0.177755,1.15055,3.59943
0.1,-1.20709,-0.467766,-3.03192,-1.52866,-0.141835,0.615152,3.40674
0.1,-1.20709,0.414725,-3.02358,-1.59995,0.304204,-0.453717,3.24935
0.1,-1.20709,0.426897,-2.54362,-1.62066,0.225351,-0.290173,2.72848
0.1,-1.20709,0.436939,-1.98283,-1.59832,0.0439257,-0.00086068,2.18534
0.1,-1.20709,0.532333,-1.41339,-1.56626,-0.0295332,0.191659,1.63357
0.1,-1.20709,0.525216,-1.01342,-1.52588,-0.257684,0.187537,1.19835
0.1,-1.20709,-4.52653,-4.97626,-0.837742,0.237763,0.364186,9.25234
