v0, k0, x, y, yaw, km, kf, sf
0.1,-2.20709,2.05178,-3.53765,-0.432185,0.862484,-1.32866,17.6202
0.1,-2.20709,2.43696,-3.49203,-0.510579,0.907058,-1.6179,17.6524
0.1,-2.20709,2.98701,-3.51197,-0.402237,1.02593,-2.11485,16.9195
0.1,-2.20709,3.52357,-3.54197,-0.498772,1.08902,-2.6382,17.0844
0.1,-2.20709,1.46728,-2.94977,-0.485975,0.771411,-1.08969,18.4713
0.1,-2.20709,2.04272,-3.00078,-0.362151,0.910387,-1.49307,17.8868
0.1,-2.20709,2.5106,-3.04059,-0.403686,0.979915,-1.87242,17.7346
0.1,-2.20709,2.93388,-3.02449,-0.431713,1.04504,-2.24785,17.4935
0.1,-2.20709,4.05734,-2.99665,-0.406106,1.25615,-3.63914,16.6186
0.1,-2.20709,1.53387,-2.43683,-0.411507,0.847372,-1.30157,18.723
0.1,-2.20709,1.96,-2.5072,-0.416453,0.926701,-1.63177,18.4505
0.1,-2.20709,2.43841,-2.54341,-0.489033,0.976222,-1.91585,18.279
0.1,-2.20709,2.0651,-2.04152,-0.465953,1.00442,-1.99224,18.6934
0.1,-2.20709,2.46844,-2.04833,-0.415656,1.09952,-2.60808,18.457
0.1,-2.20709,3.96587,-1.97221,-0.384235,1.36197,-4.56322,17.2595
0.1,-2.20709,1.95689,-1.4396,-0.402972,1.06991,-2.64234,19.3464
0.1,-2.20709,3.48953,-1.03941,-0.35,1.54379,-6.24191,18.0042
0.1,-2.20709,3.42429,2.48053,-0.45,2.37711,-51.0217,17.8728
0.1,-2.20709,1.95627,-4.98715,0.132315,0.825751,-0.824148,14.8908
0.1,-2.20709,2.50034,-5.03209,0.0453099,0.902882,-1.10311,14.5444
0.1,-2.20709,1.93477,-4.542,0.0869666,0.857069,-0.910333,15.1687
0.1,-2.20709,2.58304,-4.49278,0.0810428,0.963167,-1.28416,15.01
0.1,-2.20709,1.53202,-4.0391,0.172581,0.828373,-0.844571,16.0158
0.1,-2.20709,1.94119,-3.96187,0.0373882,0.867033,-1.02011,16.0514
0.1,-2.20709,2.50541,-3.94474,0.0731035,0.971301,-1.34862,15.7101
0.1,-2.20709,2.92399,-3.99072,0.0716545,1.00136,-1.50696,15.3899
0.1,-2.20709,3.97216,-3.97062,0.10677,1.21057,-2.28715,14.2601
0.1,-2.20709,1.47452,-3.55106,0.0834246,0.850704,-0.945005,16.5082
0.1,-2.20709,1.98754,-3.5595,0.136478,0.925828,-1.1736,16.1905
0.1,-2.20709,2.51067,-3.42297,0.0786644,1.02655,-1.62851,16.1513
0.1,-2.20709,3.56796,-3.50799,0.112516,1.21873,-2.41273,15.2348
0.1,-2.20709,4.50775,-3.47436,0.00966284,1.33897,-3.30125,14.7048
0.1,-2.20709,1.52411,-2.9801,0.027139,0.892646,-1.10477,17.0534
0.1,-2.20709,1.94617,-3.00821,0.0227076,0.964349,-1.37962,16.8218
0.1,-2.20709,2.52078,-2.9059,0.126451,1.08868,-1.8388,16.4173
0.1,-2.20709,2.93387,-2.97508,0.0848019,1.15006,-2.10139,16.1197
0.1,-2.20709,1.01286,-2.5906,0.128298,0.873355,-1.02831,17.5076
0.1,-2.20709,3.51253,-2.4092,0.0656755,1.3135,-3.05435,16.0615
0.1,-2.20709,0.916298,-1.96332,0.0998146,0.911086,-1.1578,17.9809
0.1,-2.20709,1.45724,-1.9273,0.0488143,1.00917,-1.62192,17.9309
0.1,-2.20709,2.40738,-2.03252,0.0836325,1.20354,-2.42168,17.039
0.1,-2.20709,1.47038,-1.45953,0.087607,1.11909,-2.08592,18.0471
0.1,-2.20709,2.58494,-1.46134,0.1,1.3756,-3.29742,17.168
0.1,-2.20709,1.48423,-0.960754,0.107935,1.26388,-2.83523,18.2761
0.1,-2.20709,2.46697,-1.08581,0.0974366,1.43074,-3.78235,17.3619
0.1,-2.20709,1.91923,-0.49783,0.114659,1.54344,-4.49054,17.9245
0.1,-2.20709,2.4557,-0.536807,0.119606,1.61997,-5.08988,17.4901
0.1,-2.20709,1.45249,-4.44558,0.574055,0.851903,-0.622866,14.8175
0.1,-2.20709,2.44951,-4.50235,0.574636,1.03484,-1.07054,14.0514
0.1,-2.20709,1.49545,-3.97084,0.588,0.916802,-0.787927,15.1505
0.1,-2.20709,1.96439,-4.02593,0.657451,0.981034,-0.920126,14.6912
0.1,-2.20709,2.4291,-3.94652,0.599223,1.05529,-1.1765,14.5343
